17. utkatasana_richtig_yoga_journal.pngresized.png,267.5603,160.79674,-63.00544,275.15274,152.46657,-78.62111,277.09976,152.41713,-78.393974,279.17273,152.38582,-78.343216,274.20813,152.57642,-52.306164,274.91644,152.39066,-52.309948,275.65073,152.38907,-52.4851,292.49988,157.76024,-116.77722,286.581,157.31358,4.0161676,274.24005,170.67548,-76.51394,271.84778,170.3625,-41.186848,310.44995,195.05614,-165.77402,283.05838,200.08917,42.94879,284.9323,127.0093,-270.00027,257.85342,141.23412,53.96107,275.82028,63.286404,-286.90405,238.91658,75.002304,-24.218536,274.32297,46.40447,-317.4017,235.1329,57.298813,-39.76824,273.69354,47.00613,-310.27463,240.90376,55.500847,-54.318237,273.47372,54.64375,-287.6898,244.98595,61.795418,-36.60016,305.01965,342.88702,-75.300804,284.6387,340.23825,75.71803,250.49669,424.73538,-89.98815,255.06076,417.3754,67.94221,287.95963,501.7169,8.85581,262.34738,495.17966,142.8552,304.22098,511.2603,18.174227,275.4548,508.7237,146.91113,267.14908,530.2093,-3.223246,226.79393,520.3605,122.335365
18. progetto%20senza%20titolo%20copia%208_4.pngresized.png,252.74045,136.80771,-21.793163,249.79347,127.37546,-14.821345,248.01158,126.73784,-14.673447,246.36984,126.19379,-14.678375,250.03706,128.87036,-39.311604,248.60172,128.71764,-39.284515,247.07336,128.72893,-39.356106,234.82005,129.44774,22.038467,235.2471,132.39302,-90.400635,245.13547,145.2248,-7.207128,244.97662,145.90182,-39.627357,205.00476,159.17229,65.70012,214.06017,163.53288,-128.58057,254.96947,106.06151,124.41158,268.159,112.533745,-198.60559,288.42795,50.005367,46.76345,302.39734,49.020233,-177.5482,292.7227,30.740705,45.417286,313.3244,27.716497,-207.86525,295.33072,30.417242,20.07996,308.07373,23.59159,-190.15982,295.34137,39.05547,33.183178,304.60944,31.813818,-172.65591,120.599915,280.5057,75.71934,123.083466,289.0179,-75.452385,220.251,285.9274,118.97404,243.47441,305.86627,-92.024124,184.03403,373.2243,190.8803,184.7194,376.25156,22.281256,167.76158,380.2672,195.58113,166.63634,374.41586,36.020588,193.84949,401.23575,216.75545,179.0615,406.28717,81.16102
19. 4%20chair%20pose%20shutterstock_173657711.pngresized.png,175.9601,108.18698,-43.545666,176.31897,103.0314,-56.94129,177.13399,103.26115,-56.87663,178.01042,103.5081,-56.999065,176.37595,101.09113,-40.031452,176.96973,99.9371,-40.010117,177.69644,98.861565,-40.105656,185.30598,103.13954,-96.38946,184.25136,96.90661,-19.761827,181.3384,113.00749,-56.67598,181.06557,111.02077,-33.983757,204.6906,123.298996,-137.67336,209.37694,111.278984,16.999714,151.63673,100.42934,-188.75212,165.34006,88.055336,35.96468,104.07253,58.99734,-176.99945,123.96785,56.821938,-12.274514,88.158356,47.240643,-201.71207,114.07336,42.065243,-22.166735,91.728165,41.57831,-191.25435,111.66732,43.143597,-37.158073,97.1015,46.159824,-175.7252,115.37437,48.8798,-22.930632,253.67694,219.62585,-60.078262,252.69635,209.42847,60.39663,191.42517,270.6129,-62.722412,205.47148,259.3886,78.445526,224.4285,328.3379,2.801891,215.46451,321.8497,128.82774,238.6169,333.26648,9.99348,227.35898,329.1435,131.72377,205.04846,344.69052,19.535328,186.7187,344.75742,135.75468
2. d691b767d75133d3e177618dd04dfeaa.pngresized.png,399.9,497.35742,146.73772,402.005,500.82706,136.9087,402.50345,501.48904,136.91151,402.97223,502.21902,136.8589,399.6138,499.92383,148.01561,398.76398,499.8492,148.02733,397.94028,499.7162,147.92613,401.02493,503.40396,94.571075,394.95157,500.15823,146.55206,398.39246,496.66495,130.55652,396.5184,495.2953,145.76672,392.65753,500.22922,11.677481,382.10306,489.0773,154.12933,386.38525,493.84344,-80.998535,379.26068,487.98056,177.59404,386.16574,477.49326,-142.36943,377.16193,476.81503,176.03558,383.12112,472.61368,-158.86488,374.7367,471.76028,176.47092,385.49063,472.9238,-155.17299,376.0618,471.5443,166.40236,384.83054,474.80402,-141.76003,378.05405,473.92017,172.2419,365.56024,447.79196,-54.187153,360.8497,441.4507,54.23607,403.71283,408.34726,-78.764755,391.80038,405.6536,6.324095,410.13412,343.4861,-133.76122,407.64917,342.67206,-51.597416,405.2847,334.6296,-137.45236,405.59875,331.5784,-60.03189,421.41223,319.71097,-151.815,418.61133,322.7281,-88.35121
21. chair-of-heart-for-blog.pngresized.png,253.92706,106.276,23.511593,249.08348,99.507805,32.63822,247.85516,99.33785,32.707294,246.74818,99.13903,32.599056,249.88576,99.64662,8.182526,248.76074,99.36796,8.195625,247.63725,99.20255,8.071458,238.725,100.92187,64.99116,240.1299,101.33346,-44.0556,250.16273,112.26629,37.330563,250.16756,112.27324,5.852851,225.72743,131.74585,113.6639,232.07193,125.03615,-100.366165,238.66878,90.75948,157.53117,247.37495,82.17043,-159.08702,236.64815,43.186623,77.463615,238.07289,38.753586,-101.18649,233.25331,28.448105,73.55953,233.68805,24.76561,-107.6853,232.98613,26.972332,58.025166,231.3931,25.137642,-94.21215,234.14107,32.246254,66.914246,233.49889,30.828987,-93.491875,236.93802,243.52164,71.25096,240.9923,244.3702,-71.219444,230.59584,302.93546,91.088234,269.7449,327.0092,-86.21211,181.7959,346.5835,127.15483,225.30138,356.2272,-19.866816,172.27611,350.4206,129.49123,214.08519,355.1524,-13.17376,176.64876,365.2693,109.91082,222.36761,382.40228,-24.600967
21. the-revolved-chair-pose-yoga.pngresized.png,571.2041,413.83325,-231.52946,589.4305,421.54572,-217.50499,592.13007,427.23474,-217.42722,595.0094,433.0164,-217.34111,583.4181,409.22864,-207.67923,581.95825,405.73773,-207.70853,580.3448,402.31183,-207.80667,596.26526,454.90768,-114.19021,577.99414,414.24487,-69.74227,564.65717,436.87918,-195.22075,557.0873,420.73813,-182.40697,541.0027,528.2629,-0.1377051,510.88315,421.4168,-112.74003,490.01727,629.6038,-223.44917,456.44492,395.97092,-349.87244,512.5112,537.87134,-458.38174,503.7412,468.80112,-494.66333,507.13208,513.0256,-489.9438,509.80695,496.41113,-522.2028,518.38885,501.9958,-463.0052,517.68475,492.06915,-502.011,513.5805,508.62756,-447.27704,509.53464,485.85867,-487.9938,366.40723,579.2276,96.30496,332.38715,535.6753,-96.41993,496.13528,621.0426,138.31013,465.2666,630.12256,-162.79092,439.96063,761.3561,243.17226,424.5999,788.5522,-69.98851,413.0993,775.203,250.6712,400.57166,806.1183,-63.503197,472.36517,827.4887,187.84128,471.0127,850.69556,-150.56007
22. 4%20chair%20pose%20shutterstock_173657711.pngresized.png,211.6263,121.74622,-54.168102,211.62752,114.82046,-70.50941,212.73538,114.96144,-70.42389,213.92287,115.12273,-70.58549,211.39778,112.66114,-50.13051,211.98065,111.28277,-50.116726,212.73262,110.006294,-50.243046,222.87897,113.90562,-118.0519,220.69418,107.07648,-25.64667,218.86397,127.16322,-69.47624,218.06775,125.04773,-42.166767,248.50638,137.5499,-160.79492,253.09198,124.09124,19.45768,182.61458,108.35565,-218.06679,199.6748,94.62995,40.39395,124.92373,57.821316,-208.33516,151.93369,55.61527,-27.239176,104.87257,44.134003,-238.8577,140.41531,37.000397,-40.19275,109.56715,36.36817,-227.16342,136.59938,38.80547,-58.873554,116.6679,41.82064,-207.02422,141.05266,45.74157,-40.460865,308.50504,256.82483,-71.59289,307.45563,245.17448,71.88842,230.37585,314.5401,-71.98212,248.25159,302.4696,96.16607,269.99197,385.89914,5.0902944,261.06235,379.2636,159.53705,286.86688,392.3367,12.886528,275.62518,387.79095,163.25146,245.74783,406.28265,22.937098,224.17636,409.3979,169.18694
22. chair-pose copy.pngresized.png,160.93768,102.32968,-24.123043,159.56912,95.363625,-37.455853,161.09982,94.84288,-37.365437,162.72842,94.30728,-37.476,157.59319,94.11477,-17.894257,157.3566,92.92489,-17.908411,157.28722,91.80133,-17.939117,171.7624,90.54253,-77.865295,164.42726,87.3009,10.162368,170.22609,105.20503,-37.4394,167.27289,104.32234,-11.602783,202.28633,103.30045,-114.20273,194.21999,96.378746,54.30776,145.42075,87.350624,-165.61238,148.19983,79.37438,87.659355,90.75565,48.852016,-149.01106,105.062195,49.585342,30.49279,76.11711,39.878567,-171.17006,95.78629,36.90561,24.365475,77.67722,34.694603,-163.46085,93.16168,36.968014,7.2235174,83.06376,39.22975,-147.18903,97.21243,42.200726,19.644657,276.62506,208.08226,-62.902866,268.39105,197.70842,63.07469,187.60417,244.16058,-71.897575,187.05916,224.91206,85.87946,218.14961,315.86404,2.9938996,215.93694,300.75452,142.55463,231.39084,321.9896,10.724169,232.86621,306.6106,146.4335,198.75667,344.10458,17.522491,187.2107,343.1755,155.20125
22. chair-pose.pngresized.png,225.86095,118.195465,-28.234543,223.9375,109.3284,-24.056446,222.62225,108.72168,-23.896833,221.41483,108.17834,-23.930824,224.55035,110.46976,-44.69045,223.63857,110.21018,-44.701664,222.68306,110.06088,-44.754337,211.28484,108.53286,7.163077,212.74487,110.86556,-85.82974,218.68758,123.693275,-14.5458555,219.01727,124.326866,-41.342022,184.42113,131.21135,58.460213,193.95631,134.61626,-124.8845,234.63588,100.35358,82.70284,244.68364,111.75643,-186.95737,266.73447,59.30174,5.806972,276.5274,68.28357,-166.88043,271.74173,46.146015,-1.0403531,285.1102,53.98915,-190.67674,270.44525,44.361565,-18.784204,279.9397,49.93327,-178.59248,269.35754,50.744583,-5.4262652,275.3591,56.320602,-162.39328,119.43419,228.97078,60.122147,119.44902,234.66058,-59.97392,192.68088,259.2194,76.43635,207.20552,264.7123,-73.072754,176.64871,340.75214,131.14836,170.32777,334.85065,19.580896,167.24118,351.70444,136.06464,158.4378,340.8315,31.425072,188.2793,359.84656,128.07678,173.09984,355.35794,43.70529
24. chairpose2.jpgresized.png,354.5996,195.13745,-40.219433,369.10214,189.6766,-63.158123,370.9513,191.56961,-62.93572,372.9162,193.37433,-63.020775,370.0789,188.02164,-26.271374,371.84766,188.48921,-26.283087,373.8246,189.16132,-26.240004,384.09012,207.73299,-126.66278,385.0014,202.43066,41.629337,353.35907,212.1601,-61.156296,353.76987,208.97752,-11.930641,373.1854,259.9612,-176.48839,393.30725,264.63293,120.305954,294.9021,185.67773,-251.69678,334.19434,189.37929,186.50745,243.621,88.061806,-240.44339,279.103,114.35532,118.461624,228.05273,58.056118,-281.60608,271.17072,88.955574,126.77883,235.70883,53.398594,-258.57986,268.59766,85.752556,97.01949,240.41635,66.52256,-234.18181,269.16794,96.11904,103.72475,490.64905,475.06702,-118.05894,496.94653,466.93585,118.866005,375.31808,578.8584,-112.51449,416.17825,562.2339,159.6437,442.9212,701.26587,-17.408978,437.68054,697.28186,230.75368,477.16846,713.259,-7.5576563,468.37747,714.9539,232.20404,397.79755,735.17816,-12.321355,372.58862,746.1789,226.03783
24. utkatasana-stuhl.pngresized.png,206.15567,132.67542,22.825308,212.78311,129.11758,12.166345,213.49702,129.8102,12.19178,214.25845,130.44255,12.137795,213.80872,128.47296,30.279009,214.75804,128.70207,30.233175,215.763,129.02055,30.278439,220.06761,138.66464,-14.673947,221.74908,136.72844,66.113945,205.99805,142.46802,13.600085,206.03854,141.49747,37.06592,218.22945,175.65068,-71.77585,232.15842,182.68657,115.45132,198.31728,181.97711,-149.17075,226.89926,171.6212,175.6639,180.97858,174.83138,-165.94243,213.91133,145.91653,204.46004,176.70198,169.6537,-185.39784,214.70497,137.07227,210.09534,178.95602,168.32376,-176.78722,212.02519,134.71597,200.14557,180.22244,170.61714,-163.58543,210.18135,138.59705,199.74501,275.45227,292.1835,-64.97633,278.55988,291.34058,65.27946,211.55984,342.67545,-89.22666,212.93733,339.97845,69.02836,232.80975,436.0685,-42.432877,227.22346,426.5464,93.24151,244.5944,447.2605,-38.13039,238.56508,438.29327,93.32963,209.76297,460.41666,-61.604286,203.4637,450.8087,66.126274
26. a-5 copy.pngresized.png,70.27736,72.55098,-93.881935,63.225235,67.026474,-85.48239,63.61476,64.03345,-85.525795,63.978058,61.048523,-85.58256,62.068863,75.33157,-84.419,61.486435,78.35293,-84.500984,60.956314,81.369064,-84.63033,67.54012,57.499725,-38.678318,63.54039,84.49488,-29.537514,78.79711,67.74167,-76.78508,77.00192,78.66329,-73.89154,112.418945,56.50963,-33.693096,102.88832,96.30164,6.756127,165.2633,53.410816,-18.64536,146.68912,136.55434,-66.12651,145.16481,89.072754,11.953699,142.53119,99.99736,-142.52438,140.17772,101.17821,9.512553,143.01157,91.66803,-155.10255,132.17287,97.91771,12.586824,138.57693,87.81209,-144.81833,135.62454,93.59021,14.2559185,140.48247,89.354935,-140.16736,198.26245,102.15694,-36.855255,184.95163,115.202835,36.734375,132.50336,145.73724,-36.27485,127.032974,152.41489,59.740906,149.80615,216.35663,33.546154,145.56918,210.56699,44.98768,161.02655,223.12723,41.958115,156.00865,216.91473,42.573597,126.50552,244.76564,38.36103,127.16841,237.99744,33.576134
26. a-5.pngresized.png,127.18151,94.837975,-99.54565,131.63446,89.67485,-100.10325,133.63696,89.47434,-99.990555,135.69887,89.26509,-99.98379,127.4862,90.291855,-87.99333,126.37521,90.37047,-87.987206,125.31344,90.5438,-88.03229,142.69608,91.95437,-85.85477,129.12056,93.21566,-30.229362,133.0535,99.81856,-95.057175,127.311356,100.38571,-78.7144,157.16037,112.46319,-100.26452,130.76726,116.97067,1.7462007,151.66508,71.43969,-156.75214,123.975105,83.113976,12.675026,150.0456,29.53434,-181.59476,114.632965,46.905933,-24.161331,150.53232,18.400705,-201.1148,113.224396,38.7939,-31.968304,148.46793,18.588495,-197.40695,115.228615,36.50263,-35.388313,147.66739,23.623377,-183.124,117.60007,39.19648,-28.610151,166.94629,193.19681,-38.978313,148.728,192.612,39.168507,146.53812,245.37596,-45.250816,141.27693,237.43108,29.899948,161.43074,273.9143,26.51629,150.92223,272.1164,79.27222,168.54236,276.37314,32.741024,158.3109,278.0112,82.15791,151.87108,293.069,6.189875,132.56087,288.631,57.69003
26. yoga_pose_primer.pngresized.png,324.2989,239.34833,-36.47309,331.04337,247.8077,-28.003845,330.78653,251.389,-28.090736,330.69894,255.14304,-28.126032,330.85703,238.71822,-20.133865,330.66193,235.92404,-20.099768,330.35764,233.22006,-20.096466,321.75192,265.42676,11.980745,322.23175,235.68822,48.58669,310.6048,249.26584,-23.91921,310.56995,236.90215,-13.276837,254.4779,301.1322,33.131138,265.19278,210.8234,38.472366,220.0676,367.99936,44.897804,259.6811,135.60083,26.042734,212.75049,435.07922,47.254578,272.13107,57.874756,6.259197,208.62325,454.23575,55.113647,272.57947,31.353355,7.994052,216.635,455.30402,27.48924,282.1584,35.01532,-15.672214,216.68317,448.80624,35.12672,278.96045,42.826706,-8.602372,127.147705,282.045,23.765247,126.27203,237.87616,-23.34525,199.84286,329.722,21.079094,240.4261,271.26047,-93.992676,186.10188,408.4104,45.738537,194.46423,318.96237,-65.65695,174.57361,413.5822,45.120056,178.56645,321.60413,-63.8088,203.46347,443.82294,22.855639,212.69972,351.04312,-75.165955
27. breaking-down-utkatasana_chair-pose.pngresized.png,136.28822,102.22568,-175.28229,138.81133,98.28426,-167.93977,140.45418,98.2826,-167.94832,142.14598,98.27823,-167.9511,134.24055,98.45859,-167.4687,132.52953,98.43824,-167.36127,130.84764,98.50067,-167.34515,144.26805,100.536446,-120.66735,128.82289,100.743126,-118.61129,139.22855,106.12663,-157.3208,133.01248,106.1425,-156.59462,150.68105,112.735176,-107.13011,119.54181,114.79403,-102.30517,158.2196,76.592636,-155.36218,115.57024,87.20446,-150.72061,154.69835,42.500603,-163.16075,119.953026,49.362484,-171.08673,155.51685,34.043194,-178.70938,121.43137,39.802803,-184.93135,152.51016,34.01667,-168.95583,122.794754,37.576893,-176.95464,151.79005,37.05216,-162.14436,123.068,40.798847,-170.09862,146.67761,166.08585,-2.5696008,124.72324,165.63205,2.718538,151.2563,206.37898,-118.02446,121.20648,204.93962,-134.25293,152.41493,247.6432,-58.393215,125.14685,246.9953,-80.89606,151.19003,250.82994,-55.30764,128.35928,251.31824,-78.1396,150.33533,264.7164,-114.67259,122.17258,262.76648,-136.01656
28. yoga-pose-101-utkatasana-or-chair-pose.pngresized.png,147.14153,130.6375,-20.400988,149.2873,123.439255,-31.039417,150.57141,122.571625,-30.932524,151.92361,121.6783,-30.948471,148.47095,124.69688,-14.571948,148.90826,124.72791,-14.565065,149.42241,124.86616,-14.59456,161.55173,120.56167,-55.671005,157.46745,125.361946,19.744709,154.1592,133.92828,-27.904062,152.59497,135.38817,-5.7088156,180.69873,131.517,-72.829445,172.78447,145.7371,55.542274,154.76038,87.62135,-135.88289,144.2781,115.819984,91.38044,138.99245,46.37372,-133.79298,122.672165,85.78311,35.118572,137.89946,33.459858,-149.55656,120.8061,77.32295,34.899433,139.667,34.18409,-142.21819,121.21429,74.41821,20.903381,139.94293,40.262157,-131.47525,121.81066,77.83798,28.034609,223.2143,219.65747,-47.92169,215.18439,223.23196,48.008484,170.83838,266.03647,-55.61,177.0583,265.57373,61.04115,179.41594,323.67102,-25.634123,180.9163,321.44705,94.7429,186.57793,332.09018,-24.875814,188.43672,329.42493,95.65355,159.48012,334.2067,-48.090496,157.99751,338.1264,81.97767
